longitude,latitude,livingArea,years_since_built,GasStation_Count,GolfCourse_Count,average_bar_rating,household_income,TraderJoes_distance,best_school_rating,coast_distance,price
-122.42128,37.75333,1068.0,134.0,37.0,0.0,-1.0,152115.0,1.43580929,5.0,1.59133844,1210000
-117.10868,32.928055,3441.0,21.0,12.0,0.0,-1.0,169448.0,1.01786661,5.0,8.59282611,2355000
-118.44798,33.998154,1125.0,77.0,17.0,1.0,-1.0,111610.0,1.22773671,5.0,1.83163631,1620000
-122.27966,37.538155,1450.0,46.0,21.0,0.0,4.459999999999999,171213.0,1.0434197,5.0,1.09028546,1480800
-119.24406,34.281094,1531.0,70.0,16.0,0.0,3.6,96895.0,0.71128674,5.0,1.86641711,1365000
-118.18408,33.82277,1530.0,97.0,23.0,2.0,2.4,89319.0,0.89043525,5.0,1.09544563,1350000
-122.46552,37.76338,1158.0,116.0,31.0,3.0,-1.0,141760.0,1.68154035,4.9,2.26897299,1200000
-117.81794,33.869946,2603.0,22.0,13.0,2.0,-1.0,106298.0,2.00480719,5.0,17.98986854,1305000
-122.449165,37.65579,1630.0,69.0,20.0,1.0,4.27,126916.0,0.65019011,5.0,2.3996621,1380000
-122.46567,37.759495,1002.0,115.0,31.0,1.0,-1.0,141760.0,1.91078799,5.0,2.45064144,1315000
-117.963295,33.840633,3820.0,60.0,26.0,1.0,-1.0,76264.0,5.14793706,5.0,10.00982237,1537500
-119.22923,34.165863,2788.0,50.0,1.0,1.0,-1.0,100074.0,6.36415204,5.0,0.15042307,1650000
-117.520355,33.909897,3906.0,20.0,10.0,2.0,-1.0,121031.0,6.75445785,5.0,29.25120528,1524000
-122.42502,37.70436,2240.0,22.0,13.0,2.0,-1.0,111795.0,2.94913842,5.0,1.70781214,1350000
-117.92859,33.89148,5015.0,69.0,12.0,4.0,4.3,131385.0,2.99130969,4.9,13.66380728,1700000
-117.136925,33.017185,1878.0,12.0,1.0,2.0,4.5,166804.0,4.33421194,5.0,7.43458773,1305000
-121.927765,37.797947,2489.0,34.0,4.0,5.0,-1.0,246132.0,2.6599678,5.0,15.30643705,2110000
-117.76929,33.831615,3264.0,22.0,1.0,1.0,-1.0,116618.0,3.96868876,5.0,17.51625409,1790000
-117.22846,33.077625,2837.0,36.0,3.0,2.0,3.15,163402.0,2.69678968,5.0,4.50407143,2110000
-122.44135,37.757675,1061.0,57.0,32.0,0.0,4.091666666666667,184671.0,1.80451687,5.0,2.49595598,1325000
-118.12402,33.757744,1866.0,80.0,10.0,3.0,-1.0,107889.0,0.86029135,5.0,0.14937482,1543000
-117.25771,33.035324,1983.0,48.0,12.0,2.0,4.3,141329.0,0.90687344,5.0,1.84980475,1895000
-122.48102,37.753075,2378.0,86.0,20.0,2.0,4.05,141760.0,1.83728584,5.0,1.58008334,2050000
-117.912575,33.940308,2618.0,62.0,12.0,1.0,3.85,114444.0,3.15521558,5.0,16.29827428,1300000
-117.88,34.094467,3464.0,65.0,26.0,1.0,4.316666666666667,82018.0,3.36546822,5.0,22.9703923,1250000
-122.42239,37.762108,2624.0,69.0,35.0,0.0,-1.0,152115.0,1.02593929,5.0,1.42033174,1850000
-117.0744,33.031548,2344.0,38.0,6.0,5.0,4.3,125609.0,3.40685884,5.0,11.1309134,1450000
-117.94461,33.89476,2326.0,46.0,10.0,6.0,-1.0,131385.0,2.17228449,5.0,13.1187531,1370000
-122.0005,37.31596,1219.0,71.0,31.0,0.0,4.4,222878.0,1.54723451,5.0,6.98154273,2230000
-117.742004,33.849827,2000.0,32.0,6.0,1.0,-1.0,144348.0,3.98178021,5.0,19.27955961,1190000
-122.026,37.335526,1060.0,51.0,29.0,1.0,4.5,222878.0,1.65653366,5.0,5.77782628,1200000
-122.026405,37.335857,1060.0,51.0,29.0,1.0,-1.0,222878.0,1.6755541,5.0,5.76060621,1275000
-121.59759,37.020004,2357.0,24.0,13.0,2.0,-1.0,128977.0,7.97131791,5.0,14.20560674,1125000
-118.08304,33.797703,2564.0,64.0,13.0,2.0,3.275,131660.0,2.28753451,5.0,2.78464262,2250000
-117.762215,33.86418,3804.0,29.0,9.0,2.0,-1.0,144348.0,2.46278117,5.0,19.68244251,2377500
-117.05118,33.009163,2125.0,52.0,5.0,5.0,4.316666666666667,135943.0,2.31732618,5.0,11.91327457,1549500
-121.97355,37.55883,1400.0,28.0,9.0,1.0,4.371428571428572,152076.0,1.26423523,5.0,4.18221567,1255000
-117.03478,33.015003,3392.0,55.0,1.0,6.0,-1.0,135943.0,3.24673776,5.0,12.93331954,2205000
-122.27948,37.54759,1700.0,52.0,18.0,1.0,-1.0,182699.0,1.33470015,5.0,1.20227628,1810000
-118.1281,33.757362,1475.0,98.0,14.0,3.0,4.4,107889.0,1.09501897,5.0,0.11921435,1415000
-119.22886,34.18569,3256.0,19.0,4.0,1.0,4.55,100074.0,5.01776592,5.0,0.72759702,2395000
-118.48196,34.15457,2005.0,61.0,14.0,2.0,-1.0,155346.0,2.36357273,5.0,8.74460452,1365000
-117.27755,33.11521,1545.0,25.0,5.0,3.0,4.4,141739.0,1.54105,5.0,2.60946398,1150000
-117.25042,33.053,1621.0,40.0,6.0,1.0,-1.0,141329.0,0.61531584,5.0,2.72791889,1190000
-117.249725,33.042416,1056.0,45.0,9.0,2.0,4.266666666666667,141329.0,0.70301294,5.0,2.46761531,1110000
-118.12829,33.78871,1852.0,77.0,22.0,5.0,-1.0,110565.0,0.64446171,5.0,1.42757743,1350000
-117.91073,33.888752,2200.0,66.0,14.0,4.0,4.4,85220.0,2.74717214,5.0,14.35852273,1630000
-118.37447,34.107174,2510.0,26.0,13.0,0.0,-1.0,87339.0,0.85453704,5.0,9.91388865,1890000
-117.960205,33.880974,1782.0,19.0,11.0,2.0,-1.0,107241.0,2.65200216,5.0,11.81884821,1140000
-121.217926,38.73234,3337.0,30.0,3.0,2.0,4.6,173034.0,3.26977048,5.0,50.25077162,1292500
-117.83005,33.835983,2000.0,58.0,18.0,0.0,4.345454545454545,116618.0,0.91186186,5.0,15.86294335,1400000
-121.90289,36.97111,1617.0,40.0,4.0,1.0,-1.0,136506.0,3.70625609,5.0,0.33318592,1600000
-117.88524,33.82964,2404.0,59.0,27.0,0.0,-1.0,90512.0,2.74007393,5.0,13.26262788,1135000
-121.89611,37.80396,3237.0,33.0,3.0,2.0,3.3,246132.0,4.04538251,5.0,15.64245636,2400808
-118.11724,33.798344,1539.0,71.0,17.0,6.0,-1.0,110565.0,0.33789167,5.0,2.15300887,1199000
-118.64672,34.209354,2554.0,47.0,6.0,0.0,4.35,79673.0,1.64257802,-1.0,11.97672349,1152000
-117.80087,34.033676,2766.0,57.0,9.0,2.0,4.300000000000001,105712.0,4.54995472,5.0,24.54496773,1165000
-122.070076,37.66834,2672.0,49.0,25.0,0.0,4.4,96176.0,1.1838431,5.0,4.70805986,1235000
-118.66338,34.14312,3964.0,37.0,7.0,1.0,-1.0,172651.0,1.35910254,5.0,7.47365529,2150000
-118.138596,33.766953,2390.0,91.0,17.0,3.0,-1.0,107889.0,1.81097389,5.0,0.4904532,1610000
-117.52008,33.922848,3343.0,20.0,4.0,1.0,-1.0,121031.0,7.63901916,5.0,29.95447496,1300000
-118.38914,33.76561,1866.0,52.0,5.0,3.0,4.7,166602.0,1.5269329,5.0,1.63611342,1900000
-122.04299,37.630547,2543.0,63.0,13.0,2.0,-1.0,103039.0,4.11545428,5.0,5.91870441,1175000
-117.23639,33.117176,4453.0,23.0,4.0,3.0,4.2,163402.0,1.24184749,5.0,4.9159234,2450000
-118.07945,33.781193,3338.0,60.0,10.0,5.0,-1.0,131660.0,2.34135996,5.0,2.1893116,2465000
-118.07945,33.802723,1619.0,65.0,14.0,2.0,4.1,131660.0,2.21240835,5.0,3.18330241,1400000
-117.523506,33.903564,4488.0,20.0,8.0,2.0,4.566666666666666,121031.0,6.34504198,5.0,28.80031966,1450000
-118.077,33.781864,1736.0,66.0,9.0,4.0,-1.0,131660.0,2.47604385,5.0,2.33441749,1300000
-117.237366,33.08386,1572.0,45.0,5.0,1.0,-1.0,163402.0,2.75457293,5.0,4.15283173,1220555
-122.26849,37.549065,1580.0,50.0,11.0,1.0,4.350000000000001,182699.0,1.88998139,5.0,0.75937639,1700000
-122.02985,37.556187,1107.0,68.0,16.0,0.0,4.45,152076.0,2.55225468,5.0,3.49333397,1210000
-118.44559,34.002777,1894.0,76.0,22.0,1.0,3.325,100344.0,1.5264351,5.0,2.1211898,2350000
-118.17119,33.82347,1612.0,86.0,16.0,4.0,4.475,89319.0,1.29572099,5.0,1.83480657,1250000
-121.97726,37.546314,1637.0,26.0,18.0,1.0,-1.0,143146.0,0.52435323,5.0,3.35357415,1310000
-122.01857,37.54827,1296.0,72.0,23.0,0.0,4.459999999999999,152076.0,1.80941217,5.0,2.84843553,1225000
-118.42061,34.008877,922.0,73.0,21.0,0.0,4.475,100344.0,0.79996574,5.0,3.54603419,1199000
-117.924774,33.908096,1953.0,64.0,17.0,5.0,-1.0,131385.0,2.650361,4.9,14.57703667,1100000
-121.96599,37.53078,1738.0,14.0,27.0,1.0,-1.0,143146.0,1.40436444,5.0,3.06263612,1370000
-121.65389,37.011276,4327.0,25.0,0.0,2.0,-1.0,128977.0,8.29463969,4.5,12.03472721,1895000
-121.916374,37.459633,1400.0,20.0,6.0,1.0,4.05,219913.0,3.35252927,5.0,0.9579654,1370000
-118.13048,33.8477,2761.0,4.0,20.0,4.0,4.7,119143.0,3.46895485,5.0,3.80723482,1323000
-118.04484,33.801357,1713.0,61.0,20.0,3.0,4.55,131660.0,0.25614759,5.0,4.60832018,1230000
-121.996284,37.53343,1913.0,61.0,18.0,0.0,4.5,143146.0,0.88493915,5.0,2.04615892,1768888
-118.136154,33.75641,3219.0,51.0,14.0,3.0,-1.0,107889.0,1.56011609,5.0,0.21136599,2145000
-122.23285,37.47746,1320.0,94.0,32.0,1.0,2.966666666666666,139810.0,1.5678753,5.0,1.39644222,1565000
-117.26045,32.81731,1876.0,61.0,10.0,1.0,-1.0,136601.0,1.62438052,5.0,0.67709314,2500000
-118.38038,33.96839,3400.0,4.0,41.0,1.0,4.483333333333333,125692.0,1.14731928,5.0,4.05801663,2175000
-121.52234,36.99357,1000.0,80.0,2.0,0.0,4.0,128977.0,11.42416674,5.0,15.89515828,1350000
-118.12127,33.762615,2560.0,26.0,14.0,3.0,4.465000000000001,107889.0,0.7771574,5.0,0.02189802,2300000
-117.23185,33.125095,3906.0,23.0,5.0,3.0,4.266666666666667,163402.0,1.3238459,5.0,5.33426593,1880000
-118.39407,33.773014,2128.0,61.0,5.0,3.0,4.05,166602.0,1.80104524,5.0,1.45789218,1960000
-117.76406,33.84896,2271.0,50.0,7.0,2.0,-1.0,133894.0,3.23844637,5.0,18.73646838,1450000
-117.76132,33.847946,2536.0,50.0,7.0,1.0,-1.0,133894.0,3.37894631,4.1,18.72884329,1250000
-118.37859,33.824383,1112.0,73.0,17.0,2.0,4.44,120008.0,0.59596133,5.0,0.71222393,1957500
-121.57537,36.99941,2059.0,47.0,20.0,1.0,-1.0,128977.0,9.70705924,5.0,13.94085374,1150000
-118.37194,33.971752,1361.0,75.0,39.0,0.0,4.566666666666667,125692.0,1.64146638,5.0,4.59117875,1190000
-121.961296,37.57585,1498.0,69.0,4.0,1.0,-1.0,152076.0,2.61312639,5.0,5.53162463,1620000
-117.30666,33.099762,1445.0,40.0,9.0,2.0,-1.0,141739.0,3.53230309,5.0,0.67851407,1425000
-117.25412,33.03398,1951.0,48.0,10.0,2.0,4.05,141329.0,1.04160671,5.0,1.993074,1890000
-118.36621,34.084915,1650.0,99.0,30.0,1.0,4.43,87339.0,0.80837778,5.0,9.20538292,2000000
-117.75128,33.845222,2583.0,47.0,5.0,1.0,4.4,133894.0,3.8609985,5.0,18.77695075,1685000
-122.269844,37.549232,2760.0,47.0,13.0,1.0,-1.0,182699.0,1.83205161,5.0,0.82177764,2250000
-118.40465,33.9711,2180.0,74.0,22.0,1.0,4.43,125692.0,0.96430435,5.0,2.87744541,2360000
-122.26133,37.566772,2290.0,58.0,5.0,1.0,3.0,182699.0,2.41264706,5.0,0.33203548,2305000
-117.258675,33.069607,2631.0,24.0,7.0,2.0,4.4,163402.0,1.45763104,5.0,2.67039732,2000000
-121.99246,37.581055,1663.0,40.0,6.0,0.0,-1.0,152076.0,2.61307115,5.0,5.22163032,1186998
-117.24881,33.07469,2716.0,23.0,6.0,2.0,-1.0,163402.0,1.91030588,5.0,3.32336537,2110000
-118.40955,33.96554,984.0,79.0,22.0,1.0,-1.0,125692.0,0.87193017,5.0,2.44302056,1300000
-118.37691,34.104603,2300.0,60.0,13.0,0.0,-1.0,87339.0,0.83312226,5.0,9.69097793,1357000
-121.1421,38.7808,5525.0,33.0,0.0,0.0,-1.0,173034.0,3.91859995,5.0,55.25641604,1729000
-118.13533,34.04938,2344.0,70.0,19.0,2.0,-1.0,83490.0,4.80013765,5.0,12.01912101,1128000
-117.8472,33.89774,1532.0,60.0,12.0,3.0,-1.0,106298.0,1.60861194,5.0,17.74122854,1207000
-122.49252,37.66543,0.0,64.0,15.0,0.0,4.3,117289.0,2.43601786,5.0,0.19487437,1290000
-122.26764,37.551464,1260.0,49.0,9.0,1.0,4.115,182699.0,1.92794731,5.0,0.83677566,1305000
-117.24468,32.88086,2685.0,34.0,2.0,2.0,4.522222222222222,136601.0,1.24873812,5.0,0.39616137,2495000
-122.31717,37.571415,1650.0,85.0,22.0,3.0,-1.0,117678.0,1.4073703,5.0,0.64234012,1540000
-117.10586,32.953743,1274.0,51.0,11.0,1.0,4.35,146754.0,2.64669499,5.0,8.40199744,1150000
-122.454735,37.744244,1770.0,86.0,28.0,0.0,-1.0,200082.0,1.70430772,5.0,2.96461245,1875000
-122.291306,37.5619,2140.0,48.0,24.0,1.0,4.266666666666667,182699.0,0.79929999,5.0,0.48233867,2300000
-122.31433,37.57894,1170.0,77.0,21.0,2.0,-1.0,117678.0,1.79611333,5.0,0.17042967,1250000
-118.450775,33.99422,2720.0,77.0,15.0,1.0,4.360000000000001,111610.0,1.01408705,5.0,1.54885933,2013123
-117.07249,33.036526,2384.0,36.0,6.0,5.0,4.300000000000001,125609.0,3.75155689,5.0,11.37175353,1625000
-122.44926,37.754475,2055.0,66.0,31.0,0.0,-1.0,196571.0,1.99101669,5.0,2.97816258,2250000
-121.93214,37.34622,744.0,31.0,23.0,1.0,-1.0,119356.0,1.30055898,5.0,5.64043,1250000
-117.04772,33.038692,1889.0,39.0,3.0,6.0,-1.0,125609.0,4.2031026,5.0,12.7451373,1188000
-117.18487,32.96259,1572.0,18.0,2.0,5.0,4.15,186000.0,0.38830035,5.0,3.78866707,1375000
-117.16011,32.968697,2356.0,22.0,2.0,3.0,4.15,186000.0,1.88354748,5.0,5.22421152,1750000
-122.50552,37.759335,1200.0,97.0,15.0,2.0,4.5,141760.0,2.75062121,5.0,0.2792866,1490625
-122.45065,37.752308,1800.0,67.0,30.0,0.0,-1.0,196571.0,2.14412172,5.0,3.10515061,1506500
-122.32453,37.523872,2190.0,49.0,7.0,1.0,-1.0,171213.0,1.63656806,5.0,3.55611011,2100000
-122.31241,37.55563,1830.0,95.0,23.0,3.0,-1.0,184453.0,0.54159552,5.0,1.37939333,2150000
-122.29311,37.561146,1220.0,66.0,24.0,2.0,4.11875,171213.0,0.69027712,5.0,0.5381981,1250000
-122.463974,37.756824,1966.0,77.0,29.0,0.0,-1.0,141760.0,2.02915193,5.0,2.52870328,2060000
-122.302055,37.570736,1000.0,72.0,24.0,2.0,3.8,117678.0,1.11346872,5.0,0.30350183,1500000
-122.01544,36.981476,1751.0,17.0,19.0,2.0,-1.0,101291.0,0.68274496,4.8,0.52998782,1150000
-122.43268,37.730885,0.0,83.0,30.0,2.0,-1.0,120731.0,2.41990711,5.0,2.46955855,1130000
-117.08852,33.036575,2281.0,34.0,6.0,3.0,4.453333333333333,166804.0,3.83499277,5.0,10.53768623,1403000
-121.95797,37.34828,1142.0,75.0,18.0,1.0,-1.0,119356.0,2.71558782,5.0,4.97011937,1132000
-118.4543,33.99951,2429.0,28.0,20.0,1.0,4.3,111610.0,1.4284159,5.0,1.58113045,1800000
-118.491295,34.44924,2883.0,36.0,1.0,0.0,4.6,137626.0,2.96191276,5.0,28.38193284,1100000
-122.3374,37.57436,3538.0,117.0,25.0,2.0,-1.0,117678.0,2.34236162,5.0,0.96390334,2056000
-122.4692,37.716488,1889.0,96.0,23.0,4.0,-1.0,104537.0,0.80588919,5.0,1.93209505,1360000
-121.96223,37.39697,1589.0,24.0,9.0,1.0,4.466666666666667,194316.0,3.5971111,5.0,1.80137598,1450000
-118.63272,34.166817,2212.0,78.0,22.0,1.0,-1.0,106355.0,1.04086156,5.0,9.01570917,1325000
-122.43213,37.617367,1130.0,66.0,13.0,3.0,-1.0,131669.0,2.20985739,5.0,2.3574491,1400000
-122.46593,37.714973,1250.0,83.0,22.0,4.0,2.2,104537.0,0.99123842,5.0,2.08583222,1100000
-118.64699,34.175526,3038.0,61.0,16.0,1.0,4.7,106355.0,1.37380076,5.0,9.65377198,2385000
-122.43508,37.61737,1580.0,67.0,13.0,3.0,4.5,131669.0,2.35657879,5.0,2.47119579,1579500
-122.475365,37.732864,3600.0,47.0,19.0,3.0,4.575,104537.0,0.4361902,5.0,1.77963193,1950600
-118.46556,33.982582,1518.0,83.0,11.0,1.0,-1.0,111610.0,1.24708755,5.0,0.40088658,1715000
-122.41951,37.725647,1917.0,84.0,26.0,2.0,4.341666666666667,104247.0,3.12254354,5.0,1.80260551,1200000
-122.279854,37.53851,1260.0,46.0,21.0,0.0,4.516666666666667,171213.0,1.03782123,5.0,1.10343154,1270000
-122.2862,37.54192,1340.0,76.0,20.0,1.0,4.45,171213.0,0.80591037,5.0,1.47394642,1550000
-122.45094,37.71866,3092.0,14.0,20.0,5.0,4.45,120731.0,1.50670667,5.0,2.93977316,1670000
-122.43145,37.756523,1157.0,117.0,30.0,0.0,4.341666666666667,184671.0,1.65253165,5.0,2.03270105,1675000
-119.74526,34.449722,1588.0,49.0,10.0,2.0,4.063636363636363,112684.0,1.19089298,5.0,3.014199,2495000
-122.465576,37.718224,1630.0,84.0,23.0,4.0,4.050000000000001,104537.0,0.83512912,5.0,2.15039916,1600000
-118.05898,33.777718,2592.0,53.0,15.0,4.0,4.4,75007.0,2.03220046,5.0,3.18841488,1607000
-121.95922,37.394398,1199.0,23.0,6.0,1.0,4.4,194316.0,3.49989425,5.0,2.04222248,1100000
-122.41924,37.670113,2050.0,27.0,19.0,1.0,4.4,126916.0,1.5142588,5.0,1.37951153,1475000
-119.80445,34.439827,1547.0,61.0,13.0,3.0,4.575,134897.0,1.16943751,5.0,1.53040236,1349000
-122.43509,37.612095,1550.0,65.0,11.0,2.0,4.7,131669.0,2.23468305,5.0,2.73537483,1710000
-118.64153,34.178364,1900.0,66.0,16.0,0.0,4.7,106355.0,1.34712716,5.0,9.83346842,1650000
-121.971535,36.960983,1354.0,78.0,15.0,0.0,4.525,101291.0,1.21842779,5.0,0.27110007,1425000
-118.081055,34.10996,1429.0,75.0,16.0,1.0,-1.0,107359.0,1.32428407,5.0,16.9428164,1102000
-122.00699,36.973007,918.0,96.0,17.0,2.0,3.842857142857143,101291.0,0.96176351,5.0,0.34100816,1685000
-118.078354,34.11276,3662.0,8.0,17.0,1.0,4.05,107359.0,1.21986766,5.0,17.17828424,2465000
-117.1665,32.958904,3331.0,21.0,2.0,4.0,4.3,146754.0,1.44835476,5.0,4.86894556,1813000
-122.45594,37.734337,1431.0,96.0,25.0,2.0,4.524999999999999,200082.0,1.24953471,5.0,2.84592747,1200000
-117.140656,33.01399,2165.0,14.0,1.0,2.0,4.3,166804.0,4.40146124,5.0,7.14188691,1650000
-121.98112,36.96695,1959.0,34.0,17.0,1.0,4.3,101291.0,1.03141321,5.0,0.57182929,1660000
-117.12238,33.021824,2188.0,20.0,1.0,1.0,4.557142857142858,166804.0,3.88313758,5.0,8.32975965,1500000
-117.11604,32.964558,1985.0,48.0,9.0,1.0,-1.0,146754.0,2.67133496,5.0,7.7738088,1525000
-121.86112,36.57562,3243.0,38.0,11.0,3.0,4.3,103946.0,2.34173431,5.0,2.26728679,1900000
-122.43966,37.761097,1063.0,125.0,31.0,0.0,4.557142857142858,184671.0,1.59764024,5.0,2.33556164,2001000
-118.46288,33.985374,1080.0,74.0,11.0,1.0,4.575,111610.0,1.13428262,5.0,0.63487633,1500000
-118.41029,33.758026,1974.0,63.0,3.0,3.0,4.600000000000001,166602.0,0.63974545,5.0,0.33928935,2270000
-118.14061,33.763977,3448.0,35.0,17.0,3.0,4.5,107889.0,1.86263525,5.0,0.57131814,2290000
-121.63971,37.15745,2571.0,18.0,6.0,0.0,-1.0,153091.0,1.80972965,5.0,19.50685616,1975000
-118.07539,33.80781,4988.0,46.0,16.0,2.0,-1.0,131660.0,2.00508103,5.0,3.60269624,2030000
-121.61408,37.136913,1940.0,44.0,3.0,1.0,4.5,153091.0,1.38998733,5.0,19.52824931,1450000
-121.95331,37.53713,2105.0,9.0,19.0,1.0,4.5,219913.0,1.84875504,5.0,3.88338215,1598000
-119.82983,36.84679,4182.0,38.0,3.0,2.0,-1.0,92138.0,2.73587612,5.0,20.63229785,1300000
-117.84302,33.96696,3312.0,9.0,3.0,1.0,-1.0,105712.0,4.18624104,5.0,0.79764147,2020000
-117.28828,33.058304,3338.0,8.0,13.0,1.0,4.5,141329.0,1.79709829,4.5,14.70491494,2500000
-121.88349,37.21921,1986.0,46.0,7.0,2.0,4.1,245273.0,2.36526064,5.0,0.41273775,2046525
-117.26389,32.980835,1336.0,49.0,5.0,3.0,-1.0,128000.0,4.41741483,5.0,1.87162947,1400000
-119.78328,34.44497,1643.0,28.0,8.0,2.0,-1.0,112684.0,2.39073818,5.0,3.64905617,1325000
-118.38907,33.97053,1294.0,72.0,33.0,1.0,4.1,125692.0,0.92163796,5.0,3.37474716,1472000
-118.399376,33.977592,2180.0,74.0,24.0,1.0,-1.0,125692.0,0.80675487,5.0,3.0968656,1600000
-118.40312,33.974983,1243.0,74.0,23.0,1.0,4.15,125692.0,1.07010801,5.0,3.12069658,1295000
-118.40388,33.97657,2145.0,72.0,24.0,1.0,4.1,125692.0,1.0070967,5.0,3.4737573,2150000
-118.40038,33.98147,3039.0,31.0,23.0,1.0,4.449999999999999,125692.0,0.62094989,5.0,3.22371768,2475000
-118.39919,33.973316,1710.0,74.0,26.0,1.0,4.449999999999999,125692.0,1.01264048,5.0,4.05755703,2350000
-118.38064,33.96898,1596.0,77.0,41.0,1.0,2.05,125692.0,1.15939315,5.0,2.80050126,1210000
-118.406555,33.971497,2050.0,76.0,22.0,1.0,3.175,125692.0,1.04321631,5.0,3.02096344,1511250
-118.40312,33.97298,2852.0,74.0,22.0,1.0,4.5,125692.0,1.04611457,5.0,3.11444184,1846664
-118.4012,33.973003,2458.0,73.0,24.0,1.0,4.2,125692.0,1.01426852,5.0,4.36218416,2375000
-118.37383,33.966736,1347.0,74.0,41.0,1.0,4.4,125692.0,1.42183371,5.0,3.07110578,1225000
-118.40167,33.97244,2146.0,74.0,24.0,1.0,-1.0,125692.0,0.98430227,5.0,2.40125843,1800000
-118.4129,33.968967,1280.0,75.0,22.0,1.0,4.4,125692.0,1.16432185,5.0,4.40846111,1414650
-118.37214,33.965096,1975.0,74.0,40.0,1.0,4.4,125692.0,1.47431479,5.0,2.99746533,1391500
-118.40207,33.970917,2152.0,74.0,25.0,1.0,4.4,125692.0,0.89217149,5.0,3.03595657,1900000
-118.40116,33.970722,1575.0,76.0,27.0,1.0,4.5,125692.0,0.86276956,5.0,2.81659943,1806500
-118.40494,33.969795,1676.0,37.0,23.0,1.0,-1.0,125692.0,0.89483447,5.0,2.69905524,1160000
-118.40672,33.968945,1207.0,76.0,22.0,1.0,4.5,125692.0,0.9065591,5.0,2.37478883,1545000
-118.41198,33.96708,2280.0,0.0,22.0,1.0,4.5,125692.0,1.04635911,5.0,2.47921639,2500000
-118.4093,33.966263,1671.0,79.0,21.0,1.0,4.5,125692.0,0.88790685,5.0,2.95792921,1430000
-118.40103,33.968105,2529.0,69.0,26.0,1.0,4.4,125692.0,0.69017406,5.0,2.87583362,1850000
-118.402145,33.96729,1263.0,76.0,26.0,1.0,-1.0,125692.0,0.66556689,5.0,3.44283564,1500000
-118.390205,33.96474,2009.0,81.0,34.0,1.0,-1.0,125692.0,0.55622459,5.0,2.32677734,1340000
-118.411255,33.96461,1892.0,78.0,20.0,1.0,-1.0,125692.0,0.92619532,5.0,2.51790818,1811700
-118.40712,33.96387,1678.0,79.0,23.0,1.0,-1.0,125692.0,0.69316075,5.0,4.01646314,1837000
-118.379005,33.96401,2099.0,78.0,37.0,1.0,-1.0,125692.0,1.07743489,5.0,3.15866109,1500000
-118.39378,33.961136,2053.0,83.0,33.0,1.0,-1.0,125692.0,0.23539616,5.0,3.69600481,1675000
-118.38361,33.961098,1527.0,77.0,33.0,1.0,-1.0,125692.0,0.76806023,5.0,3.73352829,1475000
-118.38273,33.960754,1281.0,77.0,35.0,1.0,2.933333333333334,125692.0,0.81305186,5.0,3.12525652,1321000
-118.39219,33.956673,1600.0,82.0,32.0,1.0,4.3,125692.0,0.29536982,5.0,10.22061638,1350000
-118.35752,34.098755,1718.0,103.0,28.0,1.0,-1.0,87339.0,0.44468766,5.0,10.34624699,1725000
-118.356895,34.100864,1156.0,102.0,28.0,1.0,-1.0,87339.0,0.52613987,5.0,10.20175596,1600000
-118.37055,34.109818,1774.0,96.0,18.0,0.0,-1.0,87339.0,0.90376125,5.0,10.5325074,1325000
-118.371895,34.118,1632.0,101.0,14.0,1.0,4.3,87339.0,1.46373506,5.0,11.04417859,1625000
-118.36101,34.119255,2505.0,74.0,17.0,1.0,-1.0,87339.0,1.51658206,5.0,9.64825845,1670000
-118.35592,34.085205,1114.0,100.0,32.0,1.0,4.3,87339.0,0.50476901,5.0,9.62519181,1188800
-118.3568,34.085506,1034.0,100.0,32.0,1.0,-1.0,87339.0,0.53142402,5.0,10.17075409,1389000
-118.36191,34.101562,2739.0,87.0,24.0,0.0,-1.0,87339.0,0.33649036,5.0,10.20348776,1700000
-118.37455,34.103165,1058.0,87.0,14.0,0.0,-1.0,87339.0,0.66576493,5.0,9.73280113,1150000
-118.37652,34.105145,2682.0,101.0,13.0,0.0,2.25,87339.0,0.83814338,5.0,9.80928951,2480000
-118.385796,34.11492,1000.0,68.0,11.0,0.0,-1.0,87339.0,1.68419253,5.0,3.53611327,1275000
-118.42277,34.011337,2008.0,58.0,22.0,2.0,-1.0,100344.0,0.62628598,5.0,3.25398215,2250000
-118.43154,34.014946,936.0,78.0,26.0,2.0,-1.0,100344.0,0.65379697,5.0,3.25024931,1525000
-118.42248,34.003433,1670.0,10.0,26.0,1.0,-1.0,100344.0,1.16915321,5.0,3.07479311,1485000
-118.43863,34.018745,3189.0,74.0,31.0,2.0,4.6,100344.0,0.94708756,5.0,3.1298134,1960000
-118.437256,34.01121,1515.0,71.0,26.0,1.0,4.6,100344.0,1.06961889,5.0,2.71633185,2068000
-118.43823,34.009197,3548.0,84.0,26.0,1.0,-1.0,100344.0,1.19919388,5.0,2.68984602,2395000
-118.43129,33.999756,1297.0,73.0,20.0,1.0,4.3,100344.0,1.5014733,5.0,2.64732768,1415000
-118.432945,34.00072,1322.0,85.0,20.0,1.0,4.4,100344.0,1.4883919,5.0,2.76842636,1350000
-118.41727,33.98416,2038.0,53.0,23.0,1.0,-1.0,100344.0,1.42036721,5.0,2.58741778,1350000
-118.42601,33.990402,1547.0,85.0,21.0,0.0,-1.0,100344.0,1.22669546,5.0,2.56999136,1945000
-118.433365,33.99921,848.0,85.0,19.0,1.0,-1.0,100344.0,1.41391729,5.0,2.70477303,1200000
